CommonName,Type,CA,SerialNumber,HourPeriod,CorrectFormatSerialNum,IsTimeValid,IsVerified
bi.cplsb.ru,precertificate,Russian Trusted Sub CA,18D20E28A12D3E1A373BD8D1F5E,8760,true,true,true
iftsberpaylk.payecom.ru,precertificate,Russian Trusted Sub CA,18D20E29483370A06A0F4885454,8760,true,true,true
testhelp.spasibo.digital,precertificate,Russian Trusted Sub CA,18D20E2A187CF6B95C5BC8D1FD6,8760,true,true,true
sberbankaktivno.ru,precertificate,Russian Trusted Sub CA,18D20E2AD46C9517A11C6D228B3,8760,true,true,true
vpn01.cplsb.ru,precertificate,Russian Trusted Sub CA,18D20E2B821737CC473BD8D1F5E,8760,true,true,true
itsm.spasibosb.ru,precertificate,Russian Trusted Sub CA,18D20E2C159FF1D8470BD8D1F5E,8760,true,true,true
plg.sbrf.ru,precertificate,Russian Trusted Sub CA,18D20E2CD8FF8C97C2B32F865AC,8760,true,true,true
ras03.spasibosb.ru,precertificate,Russian Trusted Sub CA,18D20E2E614FF0C5675BD8D1F5E,8760,true,true,true
appserv.cplsb.ru,precertificate,Russian Trusted Sub CA,18D20E2EF6D53922372BD8D1F5E,8760,true,true,true
preprodcrm.spasibosb.ru,precertificate,Russian Trusted Sub CA,18D20E3007DFF3F68A7BD8D1F5E,8760,true,true,true
bitrix.sbspasibo.ru,precertificate,Russian Trusted Sub CA,18D20E30D00CCEA397FBD8D1F1E,8760,true,true,true
ubc.spasibosb.ru,precertificate,Russian Trusted Sub CA,18D20E319D9FFE61572BD8D1F5E,8760,true,true,true
gitlab.cplsb.ru,precertificate,Russian Trusted Sub CA,18D20E3290433546973BD8D1F5E,8760,true,true,true
backend.spasibosb.ru,precertificate,Russian Trusted Sub CA,18D20E336E2FFCE806ABD8D1F5E,8760,true,true,true
demetra.sberbank.ru,precertificate,Russian Trusted Sub CA,18D20E343E4F8C91C08C19163AC,8760,true,true,true
rc.senat.sberbank.ru,precertificate,Russian Trusted Sub CA,18D20E34D41F839089460B850AC,8760,true,true,true
sc-ek-app-ps02.spasibotest.ru,precertificate,Russian Trusted Sub CA,18D20E356AA0ACB3949898D1F1E,8760,true,true,true
safe.passport.gbo.gazprombank.ru,precertificate,Russian Trusted Sub CA,18D210A606325F54EF26F4B6D1D,8760,true,true,true
safe.gbo.gazprombank.ru,precertificate,Russian Trusted Sub CA,18D210A6BCB2575B8DB05486D1D,8760,true,true,true
mob.cdn.gpb.ru,precertificate,Russian Trusted Sub CA,18D210A74A0E6DA606F04486D9D,8760,true,true,true
*.safe.gbo.gazprombank.ru,precertificate,Russian Trusted Sub CA,18D210A7EB4257588B103486D1D,8760,true,true,true
*.zakupki08.ru,precertificate,Russian Trusted Sub CA,18D210D9D7DF93EB877AD7527EA,8760,true,true,true
*.deltacredit.ru,precertificate,Russian Trusted Sub CA,18D210FEDC532BC3AD58290431B,8760,true,true,true
*.fedoseevskoesp.ru,precertificate,Russian Trusted Sub CA,18D2113FEECBE8D8308EEC473DB,8760,true,true,true
*.mdou75-schahty.ru,precertificate,Russian Trusted Sub CA,18D21173E1176622403331A18E8,8760,true,true,true
*.mdou2-schahty.ru,precertificate,Russian Trusted Sub CA,18D211A5A095BA12403B3170C48,8760,true,true,true
*.mdou40-schahty.ru,precertificate,Russian Trusted Sub CA,18D211C116369622403EB241884,8760,true,true,true
xn----7sbbatcveabojuhbh6ciju0g8ina.xn--p1ai,precertificate,Russian Trusted Sub CA,18D211DD253D5F563C6CE4105B6,8760,true,true,true
partner.tlscc.ru,precertificate,TCI ECDSA B1 10-200,17AA3FFD677E9AF3DEAAF15,8760,true,true,true
*.mdou69-schahty.ru,precertificate,Russian Trusted Sub CA,18D2160AF178E8778BF81591E0C,8760,true,true,true
*.mdou3-schahty.ru,precertificate,Russian Trusted Sub CA,18D2162E703B31819BF81ED0A06,8760,true,true,true
*.mdou80-schahty.ru,precertificate,Russian Trusted Sub CA,18D2164C533008D78BF81450B0C,8760,true,true,true
online.novikom.ru,precertificate,Russian Trusted Sub CA,18D2167A4E3D9B43C2AEC025A63,8760,true,true,true
cc-test.novikom.ru,precertificate,Russian Trusted Sub CA,18D2167AC64DCB43C2AECC29602,8760,true,true,true
*.xn----7sbabb9bafefpyi3bm2b9a2gra.xn--p1ai,precertificate,Russian Trusted Sub CA,18D216A9F9FE0938E4647727916,8760,true,true,true
*.rosbank-dom.ru,precertificate,Russian Trusted Sub CA,18D216C60BED3BC3AD58290CF4E,8760,true,true,true
*.shkola-28.ucoz.ru,precertificate,Russian Trusted Sub CA,18D217011B74E8B68A9FFC516DF,8760,true,true,true
*.mdigital.ru,precertificate,Russian Trusted Sub CA,18D2171C58C5A0177C20472DB0F,8760,true,true,true
*.mfc61.ru,precertificate,Russian Trusted Sub CA,18D21DC450A9536B3EC222A8986,8760,true,true,true
prp-prime.open.ru,precertificate,Russian Trusted Sub CA,18D21E195128C2573AA5B82C726,8760,true,true,true
*.shkola17shahti.ru,precertificate,Russian Trusted Sub CA,18D21E38424D18B68A9FFC59624,8760,true,true,true
*.octobdonland.ru,precertificate,Russian Trusted Sub CA,18D21E534A472A3563985CDC1AC,8760,true,true,true
*.pritok.ru,precertificate,Russian Trusted Sub CA,18D21EA3418838B3D969021F2D6,8760,true,true,true
*.topolek44shakhty.ru,precertificate,Russian Trusted Sub CA,18D21EC29227B3D8D0BAE89A6CE,8760,true,true,true
*.school391939.ucoz.ru,precertificate,Russian Trusted Sub CA,18D21EDC90A2BE25688FFC51601,8760,true,true,true
lifepay.mkb.ru,precertificate,Russian Trusted Sub CA,18D313634451192A9FB2293A5E3,8760,true,true,true
*.frontera.net.ru,precertificate,Russian Trusted Sub CA,18D313AD1F4C94325FC22D7E1ED,8760,true,true,true
*.dosug.metro.spb.ru,precertificate,Russian Trusted Sub CA,18D313F3C56D4590FEE4083B1DC,8760,true,true,true
*.guion.spb.ru,precertificate,Russian Trusted Sub CA,18D31421E479618DB054CDE9FF5,8760,true,true,true
*.detskiysad91shakhy.ru,precertificate,Russian Trusted Sub CA,18D31462AA3AC052304AE89A6C2,8760,true,true,true
*.shakhty-edu.ru,precertificate,Russian Trusted Sub CA,18D3148B2D84C9A02139BE22BFF,8760,true,true,true
*.ecpk-alpha.sibintek.ru,precertificate,Russian Trusted Sub CA,18D314B54CA32B3AFB3A1D3CC1B,8760,true,true,true
mi-core-spz.vtb24.ru,precertificate,Russian Trusted Sub CA,18D314E26C92567D73EEB757307,8760,true,true,true
*.mkkbs.ru,precertificate,Russian Trusted Sub CA,18D31539A052401F7BF0DBE7E7C,8760,true,true,true
*.pleinoutlet.com,precertificate,Russian Trusted Sub CA,18D3187D5B268B4C5A08C200CE3,8760,true,true,true
*.pleinsport.com,precertificate,Russian Trusted Sub CA,18D3187DB9A68B4B3C8CF200CE3,8760,true,true,true
*.secretoutlet.com,precertificate,Russian Trusted Sub CA,18D3187DE5768B4B9F20B200CE3,8760,true,true,true
*.billionaire.com,precertificate,Russian Trusted Sub CA,18D3187E0D268248B2F8E200CE3,8760,true,true,true
*.plein.com,precertificate,Russian Trusted Sub CA,18D3187E3326804A9E5F0200CE3,8760,true,true,true
*.xn--21-8kc3bfr2e.xn--p1ai,precertificate,Russian Trusted Sub CA,18D318F3E4F678B8687FFC5263E,8760,true,true,true
payments.sberbank.ru,precertificate,Russian Trusted Sub CA,18D319438E5370A76EC76346354,8760,true,true,true
testsite.sberbankins.ru,precertificate,Russian Trusted Sub CA,18D31945B862E91D1ED23195A3C,8760,true,true,true
*.shagym.ru,precertificate,Russian Trusted Sub CA,18D31A959B59F8939712D59F945,8760,true,true,true
*.panfilova42.ucoz.ru,precertificate,Russian Trusted Sub CA,18D31AB836291B91588FFC516AD,8760,true,true,true
*.tanasoft.ru,precertificate,Russian Trusted Sub CA,18D31ADD21DDBB4AFC3D9F3A3F6,8760,true,true,true
*.xn----8sbelbqcqn2cqe2bg0b1c.xn--p1ai,precertificate,Russian Trusted Sub CA,18D3B68C4191068E632C387DF88,8760,true,true,true
spkk-static-web.online.sberbank.ru,precertificate,Russian Trusted Sub CA,18D3BA362FCFBC91C8840D394E9,8760,true,true,true
sber.ru,precertificate,Russian Trusted Sub CA,18D3BA37063B6B4AFB3CE29103D,8760,true,true,true
jenkins.rnd.dev.sberdevices.ru,precertificate,Russian Trusted Sub CA,18D3BA378801507051025225E51,8760,true,true,true
outlook.sberbank.ru,precertificate,Russian Trusted Sub CA,18D3BA37F9CF85D9C6C4FB066AC,8760,true,true,true
dataleak.sberbank.ru,precertificate,Russian Trusted Sub CA,18D3BA3885973F89C7B29DBF50A,8760,true,true,true
bf.sberbank.ru,precertificate,Russian Trusted Sub CA,18D3BA391AFE3B2AF8FD9AE57D0,8760,true,true,true
jenkins.rnd.dev.sberdevices.ru,precertificate,Russian Trusted Sub CA,18D3BA39BBB1507051025225E51,8760,true,true,true
sbi.sberbank.ru,precertificate,Russian Trusted Sub CA,18D3BA3A37E10B9AF8FD9AE57B0,8760,true,true,true
sip.omk.ru,precertificate,Russian Trusted Sub CA,18D3BAA9D2DDAFD9CBEA1247203,8760,true,true,true
*.sinara.ru,precertificate,Russian Trusted Sub CA,18D3BAC83D042DA12B31800D786,8760,true,true,true
tls-gw.tanasoft.ru,precertificate,Russian Trusted Sub CA,18D3BAE7CA5EDB4AFC3D9F3D7F6,8760,true,true,true
*.suzdalregion.ru,precertificate,Russian Trusted Sub CA,18D3BB02075C28C22024332BE48,8760,true,true,true
*.verhnyakovskoesp.ru,precertificate,Russian Trusted Sub CA,18D3BB2809AC3928347492D0A55,8760,true,true,true
pb4.vbrr.ru,precertificate,Russian Trusted Sub CA,18D3BB57CCB37B3A5323BED5496,8760,true,true,true
gto.gov.ru,precertificate,Russian Trusted Sub CA,18D3BB7398ABDB2AFFB81FE1790,8760,true,true,true
old.cge-amur.ru,precertificate,Russian Trusted Sub CA,18D3BB8FDAE03B39CADC57F7943,8760,true,true,true
altermodus.ru,precertificate,Russian Trusted Sub CA,18D3BBAD95C33093A2803C59796,8760,true,true,true
rnh.open.ru,precertificate,Russian Trusted Sub CA,18D3BBD29758C257384BC54C726,8760,true,true,true
nh.open.ru,precertificate,Russian Trusted Sub CA,18D3BBD3EE58C2573A45E56C726,8760,true,true,true
*.archives.gov.ru,precertificate,Russian Trusted Sub CA,18D3BBF3590D9B4AF8B6F5554F4,8760,true,true,true
*.amrro.ru,precertificate,Russian Trusted Sub CA,18D3BC0D7F9FC848E7AECFFD065,8760,true,true,true
online.seb.ru,precertificate,Russian Trusted Sub CA,18D3BC379350F663C054C1E8DA5,8760,true,true,true
itarctica.ru,precertificate,Russian Trusted Sub CA,18D3BC5DF441F266809EC3D794A,8760,true,true,true
*.xn--11-jlcep3d.xn--p1ai,precertificate,Russian Trusted Sub CA,18D3BD2260C1F26447885FD834A,8760,true,true,true
www.vtbforex.ru,precertificate,Russian Trusted Sub CA,18D3BD416FF0509713A16C59FA4,8760,true,true,true
doc.rscc.ru,precertificate,Russian Trusted Sub CA,18D3BD5B9CCFCC62A718B5976E0,8760,true,true,true
*.xn--32--8cd3cgu2f.xn--p1ai,precertificate,Russian Trusted Sub CA,18D3BD77E6117FA7197FFC5268E,8760,true,true,true
roscosmosbank.ru,precertificate,Russian Trusted Sub CA,18D3BD94D4BE991AE7E2054141B,8760,true,true,true
bank.psbank.ru,precertificate,Russian Trusted Sub CA,18D3BDC6BCC13FE94DDA0B66215,8760,true,true,true
ib2.psbank.ru,precertificate,Russian Trusted Sub CA,18D3BDC7766E991EE90B655141B,8760,true,true,true
cbdc.psbank.ru,precertificate,Russian Trusted Sub CA,18D3BDC81AF13FE9409B0B66215,8760,true,true,true
ib.psbank.ru,precertificate,Russian Trusted Sub CA,18D3BDC8A27E9916EF99D55141B,8760,true,true,true
cbdc-dev.psbank.ru,precertificate,Russian Trusted Sub CA,18D3BDC920413FE945361D56215,8760,true,true,true
zrk.rk.gov.ru,precertificate,Russian Trusted Sub CA,18D3BDECE83E236261FDD38CED6,8760,true,true,true
*.as50464.net,precertificate,Russian Trusted Sub CA,18D44DD56DC324FACFB22932599,8760,true,true,true
*.stage.1mt.ru,precertificate,Russian Trusted Sub CA,18D44E060A469DEFDD3C5EFBF16,8760,true,true,true
*.prod.1mt.ru,precertificate,Russian Trusted Sub CA,18D44E0697969DE7070D5EFBF16,8760,true,true,true
wp.vbrr.ru,precertificate,Russian Trusted Sub CA,18D44E24BD03A347D84D4EDC29C,8760,true,true,true
*.school391939.ru,precertificate,Russian Trusted Sub CA,18D44E4319857C52888FFC59613,8760,true,true,true
*.vladzan.ru,precertificate,Russian Trusted Sub CA,18D44E5E0B02A7933DC63B001CB,8760,true,true,true
*.ivgoradm.ru,precertificate,Russian Trusted Sub CA,18D44EA2BA38476A0B7C54CC2B9,8760,true,true,true
*.okt61.ru,precertificate,Russian Trusted Sub CA,18D44EC628172A35639ABE798B3,8760,true,true,true
*.xn--80aafbk3dbqbke.xn--p1ai,precertificate,Russian Trusted Sub CA,18D44EFFBE0D14F1653939E5DF0,8760,true,true,true
*.chus-bi.ru,precertificate,Russian Trusted Sub CA,18D44F1A9917D1CBED2E775EC6B,8760,true,true,true
*.vladkc.ru,precertificate,Russian Trusted Sub CA,18D44F3B4AF2A7933DC8B531DC9,8760,true,true,true
*.shovgen880.ru,precertificate,Russian Trusted Sub CA,18D44F594E4DDBE730C7264C725,8760,true,true,true
*.school40-shakhty.ru,precertificate,Russian Trusted Sub CA,18D44F75C443CCE1588FFC5966C,8760,true,true,true
*.usznkopeysk.ru,precertificate,Russian Trusted Sub CA,18D45A5A937BBF49689E2293D04,8760,true,true,true
*.rgantd.ru,precertificate,Russian Trusted Sub CA,18D45A7BF29DAB4AF8BAFB6BD0F,8760,true,true,true
www.savingsim.ru,precertificate,Russian Trusted Sub CA,18D45AA4BE33F0995E05A5D6490,8760,true,true,true
agent.savingsim.ru,precertificate,Russian Trusted Sub CA,18D45AA576A3F09E1155B5D6490,8760,true,true,true
online.savingsim.ru,precertificate,Russian Trusted Sub CA,18D45AA61643F4916EB595D6490,8760,true,true,true
*.rusarchives.ru,precertificate,Russian Trusted Sub CA,18D45AC92A4DBB4AF8B2F335EF2,8760,true,true,true
*.vtbbo.ru,precertificate,Russian Trusted Sub CA,18D45AE4CC825676D1344137307,8760,true,true,true
vtbbo.ru,precertificate,Russian Trusted Sub CA,18D45AFF2862567ADBB5D137307,8760,true,true,true
*.nimro.ru,precertificate,Russian Trusted Sub CA,18D45B1CDF7E95CFEE2A6C31129,8760,true,true,true
*.ined.ru,precertificate,Russian Trusted Sub CA,18D45B380A59F20DBD62A1E51AA,8760,true,true,true
*.cit-sk.ru,precertificate,Russian Trusted Sub CA,18D45B52055FE9573A5733E9BFF,8760,true,true,true
*.rozovaya-dacha.ru,precertificate,Russian Trusted Sub CA,18D45B72411E1091B077960EBDA,8760,true,true,true
*.mbrostov.ru,precertificate,Russian Trusted Sub CA,18D45B9D7C82713121DD2678BA2,8760,true,true,true
*.mdou43-schahty.ru,precertificate,Russian Trusted Sub CA,18D45BB8BFF448278BF81CD150C,8760,true,true,true
20school.net,precertificate,Russian Trusted Sub CA,18D45BD4E9BCB4DEF2FC08DD0DA,8760,true,true,true
*.sodrujestvo.org,precertificate,Russian Trusted Sub CA,18D45BF211B697730954952141B,8760,true,true,true
lkbroker.mkb.ru,precertificate,Russian Trusted Sub CA,18D45F84C79B7C0A3FB2293A563,8760,true,true,true
1c-directbank.mkb.ru,precertificate,Russian Trusted Sub CA,18D45FACD82531375FA2293A523,8760,true,true,true
*.mkb.ru,precertificate,Russian Trusted Sub CA,18D45FC8A3975ABAFFB2293A563,8760,true,true,true
acs2.mkb.ru,precertificate,Russian Trusted Sub CA,18D45FE3EDD297DAFFB2293A5E3,8760,true,true,true
mkb.ru,precertificate,Russian Trusted Sub CA,18D45FFCB83DDB2AFFB2293A5A3,8760,true,true,true
salarynow.mkb.ru,precertificate,Russian Trusted Sub CA,18D4601C5D6C49CB4FB2293A523,8760,true,true,true
mirpay.mkb.ru,precertificate,Russian Trusted Sub CA,18D460429F0E9B6ACFB2293A5E3,8760,true,true,true
*.nioch.nsc.ru,precertificate,Russian Trusted Sub CA,18D55093148AC84B7FF9B80D9A6,8760,true,true,true
voex.msg.gpb.ru,precertificate,Russian Trusted Sub CA,18D550D87C76EEB0C6E04486D9D,8760,true,true,true
investregion.gov74.ru,precertificate,Russian Trusted Sub CA,18D550F54A72F6EFECB6DAA96F8,8760,true,true,true
*.meherakovskoesp.ru,precertificate,Russian Trusted Sub CA,18D55112D0394731394DB55BE58,8760,true,true,true
*.rosbank.ru,precertificate,Russian Trusted Sub CA,18D5512DD325A5494A12D9C139A,8760,true,true,true
*.private-banking.ru,precertificate,Russian Trusted Sub CA,18D551472C75E37D49F755AABDC,8760,true,true,true
*.rosbank-leasing.ru,precertificate,Russian Trusted Sub CA,18D55160CAD4E34D49F755A2B4C,8760,true,true,true
*.custody.ru,precertificate,Russian Trusted Sub CA,18D551785BF505494A12D9C0761,8760,true,true,true
*.vibrobit.ru,precertificate,Russian Trusted Sub CA,18D5519E50BFC1FCCB6E57C115F,8760,true,true,true
*.mingkhsk.ru,precertificate,Russian Trusted Sub CA,18D551C9D43F98C9C3F8B7BB850,8760,true,true,true
*.panfilova42.ru,precertificate,Russian Trusted Sub CA,18D551E51938DDF2A88FFC51624,8760,true,true,true
*.prosvet-edu.ru,precertificate,Russian Trusted Sub CA,18D5520BAB456826A11E0405C5B,8760,true,true,true
copp11.rkomi.ru,precertificate,Russian Trusted Sub CA,18D552272DF1F26C84E2B0A794A,8760,true,true,true
school48-schahty.ru,precertificate,Russian Trusted Sub CA,18D5540B1B62618F42F00CC8082,8760,true,true,true
*.bankvl.ru,precertificate,Russian Trusted Sub CA,18D5542DCA1A776EEF1EE65D4BB,8760,true,true,true
*.itl.su,precertificate,Russian Trusted Sub CA,18D554476153C2F267B948E7089,8760,true,true,true
tamga-group.ru,precertificate,Russian Trusted Sub CA,18D55468C62925756EBB4BBFF97,8760,true,true,true
*.echd.ru,precertificate,Russian Trusted Sub CA,18D554847CBC5B4AFAF8654A998,8760,true,true,true
marketdata.spimex.com,precertificate,Russian Trusted Sub CA,18D5549D08EB046538421FA7EBA,8760,true,true,true
corp.dbo.gazprombank.ru,precertificate,Russian Trusted Sub CA,18D554BC24C2535FAE005486D1D,8760,true,true,true
*.bsbp.gazprombank.ru,precertificate,Russian Trusted Sub CA,18D554BCC9B25350F1104486D1D,8760,true,true,true
*.bs.gazprombank.ru,precertificate,Russian Trusted Sub CA,18D554BD53225A5517004486D1D,8760,true,true,true
*.bs2.gazprombank.ru,precertificate,Russian Trusted Sub CA,18D554BDCCD255D1E5004486D1D,8760,true,true,true
13z.sbermegamarket.sigma.sbrf.ru,precertificate,Russian Trusted Sub CA,18D554E731E51EE9B3CCBEB9059,8760,true,true,true
13z.sbermegamarket.sigma.sbrf.ru,precertificate,Russian Trusted Sub CA,18D554E7DAF51EE9B3CCBEB9059,8760,true,true,true
13z.sbermegamarket.sigma.sbrf.ru,precertificate,Russian Trusted Sub CA,18D554E88A151EE9B3CCBEB9059,8760,true,true,true
13z.sbermegamarket.sigma.sbrf.ru,precertificate,Russian Trusted Sub CA,18D554E90C451EE9B3CCBEB9059,8760,true,true,true
*.school7shakhty.ucoz.net,precertificate,Russian Trusted Sub CA,18D5551AB91BD302F8725DAB59E,8760,true,true,true
*.rga-samara.ru,precertificate,Russian Trusted Sub CA,18D555344CAD5B4AF6F0700C5AC,8760,true,true,true
dyna-vbo.as50464.net,precertificate,Russian Trusted Sub CA,18D5A596FAE8A7E21FA22932599,8760,true,true,true
dyna-mkbm.as50464.net,precertificate,Russian Trusted Sub CA,18D5A5C482272D2B1F822932599,8760,true,true,true
*.lic39.ru,precertificate,Russian Trusted Sub CA,18D5A5E1466A49FF59311AC9795,8760,true,true,true
*.uk174.ru,precertificate,Russian Trusted Sub CA,18D5A61F18CED51C20803B63900,8760,true,true,true
pre-bp.open.ru,precertificate,Russian Trusted Sub CA,18D5A6584C98C257324854DC726,8760,true,true,true
bp.open.ru,precertificate,Russian Trusted Sub CA,18D5A65927E8C2573445656C726,8760,true,true,true
pre-cb.open.ru,precertificate,Russian Trusted Sub CA,18D5A659CAE8C257306934DC726,8760,true,true,true
cb.open.ru,precertificate,Russian Trusted Sub CA,18D5A65A7098C2573664056C726,8760,true,true,true
*.temp-avia.ru,precertificate,Russian Trusted Sub CA,18D5A67C529D56EC21146D264A8,8760,true,true,true
dbogate.ofc.ru,precertificate,Russian Trusted Sub CA,18D5A699FFD8C25C39F424EC726,8760,true,true,true
*.ksp-tmr.ru,precertificate,Russian Trusted Sub CA,18D5A6D0B1235670FD31F57CB1D,8760,true,true,true
open.api.vtb.ru,precertificate,Russian Trusted Sub CA,18D5A6ED421256774A40B107307,8760,true,true,true
dbo.inecobank.ru,precertificate,Russian Trusted Sub CA,18D5A709E2B1272CE0CBE3B9C54,8760,true,true,true
*.music-shakhty.ru,precertificate,Russian Trusted Sub CA,18D5A7260B76F91F6572101E555,8760,true,true,true
*.oblteh.ru,precertificate,Russian Trusted Sub CA,18D5A74B2BF82F2471E0766B4DA,8760,true,true,true
bill.tlscc.ru,precertificate,TCI ECDSA B1 10-200,19E610ACA2FA6FF57EEF40E,8760,true,true,true
xn----8sbbihcb3bgbrodc7b3gzc.xn--p1ai,precertificate,Russian Trusted Sub CA,18D5F7CA0BD40B382A26C3C3564,8760,true,true,true
*.local.sovetskiy.mfc61.ru,precertificate,Russian Trusted Sub CA,18D5F7F98CFE4AB8986E18BA5A1,8760,true,true,true
*.school28shakhty.ru,precertificate,Russian Trusted Sub CA,18D5F817573455878A9FFC59650,8760,true,true,true
www.rs-express.ru,precertificate,Russian Trusted Sub CA,18D5F834EF0312BA4DFD64FC7EA,8760,true,true,true
*.pskovadmin.ru,precertificate,Russian Trusted Sub CA,18D5F8540641865299D01B0BD55,8760,true,true,true
bk.novikom.ru,precertificate,Russian Trusted Sub CA,18D5F8717FFDAB43C2AEC42E231,8760,true,true,true
*.akrvo.ru,precertificate,Russian Trusted Sub CA,18D5F8A05331104CD6B0E51D3D5,8760,true,true,true
airkey.cloud.sinara.ru,precertificate,Russian Trusted Sub CA,18D5F8C35A142DA12F36C781F86,8760,true,true,true
webportal.dmz.ncsp.com,precertificate,Russian Trusted Sub CA,18D5F8DFD18F95730F93696724B,8760,true,true,true
*.ippu.ecpk.sibintek.ru,precertificate,Russian Trusted Sub CA,18D5F8FF30025B7AFB3A1D37A59,8760,true,true,true
1c-directbank-pp.mkb.ru,precertificate,Russian Trusted Sub CA,18D5F92CDA6158F7AF52293A523,8760,true,true,true
mkbb-preprod.mkb.ru,precertificate,Russian Trusted Sub CA,18D5F953906018669FB2293A5A3,8760,true,true,true
*.ivanovoobl.ru,precertificate,Russian Trusted Sub CA,18D5F995656F9C4F714E23DB484,8760,true,true,true
*.sp03.ru,precertificate,Russian Trusted Sub CA,18D5F9B1D61CF76CC37C5D1D67D,8760,true,true,true
*.skbchg.ru,precertificate,Russian Trusted Sub CA,18D5F9D96B97F625A797951F40C,8760,true,true,true
regsql.oparina4.ru,precertificate,Russian Trusted Sub CA,18D5FA193382822F3E9D9168081,8760,true,true,true
counters.oparina4.ru,precertificate,Russian Trusted Sub CA,18D5FA1A0432822F3E9E9158F81,8760,true,true,true
pk.ncagp.ru,precertificate,Russian Trusted Sub CA,18D5FA1AB332822F35C5C7F8381,8760,true,true,true
monteh.oparina4.ru,precertificate,Russian Trusted Sub CA,18D5FA1B5892822F36992528081,8760,true,true,true
fastq-exome.ncagp.ru,precertificate,Russian Trusted Sub CA,18D5FA1C08D2822F3E4CB6B8F81,8760,true,true,true
integ-pcr.oparina4.ru,precertificate,Russian Trusted Sub CA,18D5FA1CA592822F32931E19B81,8760,true,true,true
